Number of nodes 43013 
   124 :   5140  10685  28921  10690 
   125 :   5154  10687  28921  10685 
   126 :   1075  25007  28922  25010 
   127 :   7228  25000  28922  25007 
   128 :   1076  25010  28922  25000 
   129 :   1761  21985  28923  21984 
   130 :   7291   7418  28923  21985 
   131 :   7292  21984  28923   7418 
   132 :   3104  16572  28924  16571 
   133 :   6998   7645  28924  16572 
   134 :   7000  16571  28924   7645 
   135 :   1344  23810  28925  23805 
   136 :   3804  14559  28925  23810 
   137 :   7097  23805  28925  14559 
   138 :   4156  13602  28926  13601 
   139 :   5266  10350  28926  13602 
   140 :   5414  13601  28926  10350 
   141 :   2314  19618  28927  19617 
   142 :   5939   8902  28927  19618 
   143 :   7003  19617  28927   8902 
   144 :    719  26568  28928  26570 
   145 :   4149  26559  28928  26568 
   146 :    721  26570  28928  26559 
   147 :   5619   9552  28929   9554 
   148 :   7232   9551  28929   9552 
   149 :   5620   9554  28929   9551 
   150 :   2854  17458  28930  17459 
   151 :   5424  13821  28930  17458 
   152 :   4063  17459  28930  13821 
   153 :   3344  15825  28931  15824 
   154 :   3347  15813  28931  15825 
   155 :   3968  15824  28931  15813 
   156 :   5364  10084  28932  10082 
   157 :   5366  10071  28932  10084 
   158 :   5372  10082  28932  10071 
   159 :   1981  21060  28933  21059 
   160 :   4731  11651  28933  21060 
   161 :   4750  21059  28933  11651 
   162 :    916  25699  28934  25697 
   163 :    918  25689  28934  25699 
   164 :   3385  25697  28934  25689 
   165 :    716  26583  28935  26582 
   166 :    718  26573  28935  26583 
   167 :    731  26582  28935  26573 
   168 :   2198  20129  28936  20125 
   169 :   4764  11539  28936  20129 
   170 :   6858  20125  28936  11539 
   171 :   1376  23665  28937  23663 
   172 :   6049   8751  28937  23665 
   173 :   6805  23663  28937   8751 
   174 :   1561  22827  28938  22829 
   175 :   3388  17205  28938  22827 
   176 :   2920  22829  28938  17205 
   177 :   6258   8530  28939   8529 
   178 :   6262   8517  28939   8530 
   179 :   6263   8529  28939   8517 
   180 :    730  26515  28940  26517 
   181 :   6061  15729  28940  26515 
   182 :   3378  26517  28940  15729 
   183 :   1869  21536  28941  21535 
   184 :   2507  18799  28941  21536 
   185 :   2897  21535  28941  18799 
   186 :     22  28786  28942  28785 
   187 :   3052  16742  28942  28786 
   188 :   3823  28785  28942  16742 
   189 :    337  27808  28943  27807 
   190 :    782  26299  28943  27808 
   191 :   2627  27807  28943  26299 
   192 :    346  27780  28944  27781 
   193 :   2068  26229  28944  27780 
   194 :    798  27781  28944  26229 
   195 :   4106  13721  28945  13720 
   196 :   4149  13618  28945  13721 
   197 :   4150  13720  28945  13618 
   198 :    946  25568  28946  25571 
   199 :   4853  19800  28946  25568 
   200 :   2271  25571  28946  19800 
   201 :   1550  22872  28947  22873 
   202 :   6653  14520  28947  22872 
   203 :   3827  22873  28947  14520 
   204 :   1043  25142  28948  25141 
   205 :   7362   7383  28948  25142 
   206 :   7363  25141  28948   7383 
   207 :   2689  18111  28949  18109 
   208 :   5566   9669  28949  18111 
   209 :   6897  18109  28949   9669 
   210 :   3227  16170  28950  16172 
   211 :   5216  16160  28950  16170 
   212 :   3229  16172  28950  16160 
   213 :   3060  16707  28951  16709 
   214 :   3998  16662  28951  16707 
   215 :   3074  16709  28951  16662 
   216 :   4632  12018  28952  12021 
   217 :   6444  12000  28952  12018 
   218 :   4635  12021  28952  12000 
   219 :   1441  23380  28953  23379 
   220 :   3435  15578  28953  23380 
   221 :   4105  23379  28953  15578 
   222 :   2275  19787  28954  19786 
   223 :   2734  17936  28954  19787 
   224 :   4611  19786  28954  17936 
   225 :   1494  23142  28955  23141 
   226 :   2638  18310  28955  23142 
   227 :   3013  23141  28955  18310 
   228 :    321  27860  28956  27861 
   229 :    898  26768  28956  27860 
   230 :    671  27861  28956  26768 
   231 :   1540  22914  28957  22916 
   232 :   5747  15271  28957  22914 
   233 :   3539  22916  28957  15271 
   234 :   1946  21199  28958  21200 
   235 :   2816  17586  28958  21199 
   236 :   2815  21200  28958  17586 
   237 :   2721  17990  28959  17991 
   238 :   6012  10116  28959  17990 
   239 :   5354  17991  28959  10116 
   240 :   1100  24894  28960  24895 
   241 :   1103  24886  28960  24894 
   242 :   1102  24895  28960  24886 
   243 :   2091  22861  28961  20588 
   244 :   1553  22858  28961  22861 
   245 :   6723  20588  28961  22858 
   246 :   2433  19109  28962  19110 
   247 :   3679  14872  28962  19109 
   248 :   3678  19110  28962  14872 
   249 :   1269  24132  28963  24133 
   250 :   3169  17669  28963  24132 
   251 :   2796  24133  28963  17669 
   252 :   2307  19651  28964  19653 
   253 :   6377  11244  28964  19651 
   254 :   4894  19653  28964  11244 
   255 :   1830  21697  28965  21699 
   256 :   3822  18275  28965  21697 
   257 :   2647  21699  28965  18275 
   258 :   5869   9069  28966   9066 
   259 :   5870   9062  28966   9069 
   260 :   6200   9066  28966   9062 
   261 :   2362  19401  28967  19402 
   262 :   6148   9379  28967  19401 
   263 :   5703  19402  28967   9379 
   264 :    987  25381  28968  25379 
   265 :   1565  22807  28968  25381 
   266 :   4856  25379  28968  22807 
   267 :    284  27987  28969  27988 
   268 :   5130  16746  28969  27987 
   269 :   3050  27988  28969  16746 
   270 :    537  27191  28970  27190 
   271 :    882  25848  28970  27191 
   272 :   6437  27190  28970  25848 
   273 :   1517  23027  28971  23029 
   274 :   3956  22795  28971  23027 
   275 :   1568  23029  28971  22795 
   276 :    194  28277  28972  28274 
   277 :    193  28276  28972  28277 
   278 :    195  28274  28972  28276 
   279 :   5018  10973  28973  10975 
   280 :   5792  10962  28973  10973 
   281 :   5021  10975  28973  10962 
   282 :   1836  21669  28974  21670 
   283 :   6893  14847  28974  21669 
   284 :   3690  21670  28974  14847 
   285 :   2071  20714  28975  20678 
   286 :   2062  20713  28975  20714 
   287 :   2072  20678  28975  20713 
   288 :   2237  19949  28976  19951 
   289 :   4274  19331  28976  19949 
   290 :   2377  19951  28976  19331 
   291 :   4051  13850  28977  13851 
   292 :   6016   8792  28977  13850 
   293 :   6015  13851  28977   8792 
   294 :    485  27336  28978  27335 
   295 :   1915  21329  28978  27336 
   296 :   3051  27335  28978  21329 
   297 :   3109  16551  28979  16556 
   298 :   5640  13817  28979  16551 
   299 :   4065  16556  28979  13817 
   300 :   1841  21652  28980  21648 
   301 :   2546  18642  28980  21652 
   302 :   6859  21648  28980  18642 
   303 :   4050  13858  28981  13857 
   304 :   6013   8795  28981  13858 
   305 :   6015  13857  28981   8795 
   306 :    749  26435  28982  26432 
   307 :    750  26431  28982  26435 
   308 :   2510  26432  28982  26431 
   309 :   1984  21042  28983  21040 
   310 :   5016  10978  28983  21042 
   311 :   6551  21040  28983  10978 
   312 :    503  27280  28984  27281 
   313 :   2210  26878  28984  27280 
   314 :    647  27281  28984  26878 
   315 :   1748  22045  28985  22049 
   316 :   6950  22039  28985  22045 
   317 :   1749  22049  28985  22039 
   318 :   1776  21923  28986  21922 
   319 :   1777  21919  28986  21923 
   320 :   1778  21922  28986  21919 
   321 :     35  28760  28987  28761 
   322 :   5820  10280  28987  28760 
   323 :   5303  28761  28987  10280 
   324 :   6159   8654  28988   8655 
   325 :   6783   8648  28988   8654 
   326 :   6164   8655  28988   8648 
   327 :   2178  20220  28989  20221 
   328 :   6958  20199  28989  20220 
   329 :   2182  20221  28989  20199 
   330 :    164  28369  28990  28368 
   331 :   2288  19733  28990  28369 
   332 :   2290  28368  28990  19733 
   333 :   7197   7489  28991  13501 
   334 :   7199  13499  28991   7489 
   335 :   4200  13501  28991  13499 
   336 :   1408  23530  28992  23529 
   337 :   1562  22823  28992  23530 
   338 :   2939  23529  28992  22823 
   339 :   1397  23573  28993  23572 
   340 :   1538  22925  28993  23573 
   341 :   3038  23572  28993  22925 
   342 :   2129  20424  28994  20422 
   343 :   2924  17194  28994  20424 
   344 :   3136  20422  28994  17194 
   345 :   2415  19185  28995  19189 
   346 :   6641  18516  28995  19185 
   347 :   2581  19189  28995  18516 
   348 :   1481  23199  28996  23198 
   349 :   1960  21145  28996  23199 
   350 :   1961  23198  28996  21145 
   351 :   2995  16935  28997  16932 
   352 :   4293  13127  28997  16935 
   353 :   7277  16932  28997  13127 
   354 :   5885   9014  28998   9015 
   355 :   7193   7565  28998   9014 
   356 :   7099   9015  28998   7565 
   357 :   2107  20520  28999  20519 
   358 :   2110  20507  28999  20520 
   359 :   5756  20519  28999  20507 
   360 :   1002  25315  29000  25316 
   361 :   7214   7472  29000  25315 
   362 :   7213  25316  29000   7472 
   363 :   5000  11002  29001  11005 
   364 :   6972  10995  29001  11002 
   365 :   5002  11005  29001  10995 
   366 :   3470  15435  29002  15436 
   367 :   5453  12446  29002  15435 
   368 :   4502  15436  29002  12446 
   369 :   4049  13866  29003  13860 
   370 :   4052  13846  29003  13866 
   371 :   7201  13860  29003  13846 
   372 :   2090  20750  29004  20596 
   373 :   2053  20749  29004  20750 
   374 :   2950  20596  29004  20749 
   375 :   1272  24119  29005  24116 
   376 :   4160  13593  29005  24119 
   377 :   6921  24116  29005  13593 
   378 :   5575   9655  29006   9654 
   379 :   5576   9653  29006   9655 
   380 :   5983   9654  29006   9653 
   381 :   4026  13973  29007  13975 
   382 :   6305   9300  29007  13973 
   383 :   5762  13975  29007   9300 
   384 :    761  26390  29008  26389 
   385 :   6625   8010  29008  26390 
   386 :   6684  26389  29008   8010 
   387 :   2153  20334  29009  20333 
   388 :   2602  18447  29009  20334 
   389 :   2603  20333  29009  18447 
   390 :     52  28714  29010  28711 
   391 :     51  28713  29010  28714 
   392 :     53  28711  29010  28713 
   393 :   4007  14051  29011  14050 
   394 :   7057   7590  29011  14051 
   395 :   7059  14050  29011   7590 
   396 :   5093  10800  29012  10799 
   397 :   5096  10791  29012  10800 
   398 :   5098  10799  29012  10791 
   399 :   5338  10187  29013  10185 
   400 :   5872   9056  29013  10187 
   401 :   5874  10185  29013   9056 
   402 :   5871   9061  29014   9060 
   403 :   5872   9057  29014   9061 
   404 :   5873   9060  29014   9057 
   405 :    573  27077  29015  27079 
   406 :   2192  27074  29015  27077 
   407 :    574  27079  29015  27074 
   408 :   1869  21534  29016  21536 
   409 :   3821  18798  29016  21534 
   410 :   2507  21536  29016  18798 
   411 :   1890  21443  29017  21440 
   412 :   1891  21434  29017  21443 
   413 :   6386  21440  29017  21434 
   414 :   4036  13926  29018  13924 
   415 :   4037  13919  29018  13926 
   416 :   6022  13924  29018  13919 
   417 :   3993  14108  29019  14110 
   418 :   4833  14102  29019  14108 
   419 :   3995  14110  29019  14102 
   420 :   3979  14166  29020  14165 
   421 :   5093  10799  29020  14166 
   422 :   5098  14165  29020  10799 
   423 :   5334  10201  29021  10203 
   424 :   5888   9043  29021  10201 
   425 :   5877  10203  29021   9043 
   426 :   1244  24249  29022  24250 
   427 :   2529  18708  29022  24249 
   428 :   2528  24250  29022  18708 
   429 :    511  27262  29023  27263 
   430 :   2261  23681  29023  27262 
   431 :   1372  27263  29023  23681 
   432 :   2179  20216  29024  20215 
   433 :   2300  19686  29024  20216 
   434 :   2489  20215  29024  19686 
   435 :   2749  17884  29025  17885 
   436 :   2751  17881  29025  17884 
   437 :   2750  17885  29025  17881 
   438 :    342  27793  29026  27794 
   439 :   3214  27790  29026  27793 
   440 :    343  27794  29026  27790 
   441 :   1514  23040  29027  23041 
   442 :   6664   7953  29027  23040 
   443 :   6663  23041  29027   7953 
   444 :   4487  12500  29028  12498 
   445 :   4534  12344  29028  12500 
   446 :   6719  12498  29028  12344 
   447 :    308  27903  29029  27907 
   448 :   6980  27900  29029  27903 
   449 :    309  27907  29029  27900 
   450 :   2194  20147  29030  20150 
   451 :   6161  17321  29030  20147 
   452 :   2888  20150  29030  17321 
   453 :   4568  12213  29031  12212 
   454 :   6680   7932  29031  12213 
   455 :   6681  12212  29031   7932 
   456 :    106  28555  29032  28556 
   457 :   1893  28552  29032  28555 
   458 :    107  28556  29032  28552 
   459 :   5219  10461  29033  10460 
   460 :   5244  10397  29033  10461 
   461 :   5245  10460  29033  10397 
   462 :   3318  15929  29034  15931 
   463 :   6802   7844  29034  15929 
   464 :   6797  15931  29034   7844 
   465 :   4780  11489  29035  11487 
   466 :   7298   7413  29035  11489 
   467 :   7300  11487  29035   7413 
   468 :   1761  21984  29036  21988 
   469 :   7292  21975  29036  21984 
   470 :   1763  21988  29036  21975 
   471 :    241  28124  29037  28125 
   472 :    428  28121  29037  28124 
   473 :    242  28125  29037  28121 
   474 :   1245  24246  29038  24245 
   475 :   1279  24091  29038  24246 
   476 :   1900  24245  29038  24091 
   477 :   1477  23221  29039  23217 
   478 :   1478  23215  29039  23221 
   479 :   4649  23217  29039  23215 
   480 :   2317  19606  29040  19607 
   481 :   2900  19515  29040  19606 
   482 :   2338  19607  29040  19515 
   483 :   2111  20502  29041  20503 
   484 :   6216  19054  29041  20502 
   485 :   2447  20503  29041  19054 
   486 :   4478  12536  29042  12533 
   487 :   4479  12531  29042  12536 
   488 :   5733  12533  29042  12531 
   489 :    479  27354  29043  27352 
   490 :    773  26339  29043  27354 
   491 :   3630  27352  29043  26339 
   492 :   4410  12774  29044  12771 
   493 :   4533  12349  29044  12774 
   494 :   5455  12771  29044  12349 
   495 :   1999  20974  29045  20970 
   496 :   5665   9449  29045  20974 
   497 :   6007  20970  29045   9449 
   498 :   1072  25023  29046  25022 
   499 :   1074  25013  29046  25023 
   500 :   1091  25022  29046  25013 
   501 :    987  25380  29047  25381 
   502 :   4855  22808  29047  25380 
   503 :   1565  25381  29047  22808 
   504 :    701  26653  29048  26642 
   505 :    699  26652  29048  26653 
   506 :   6079  26642  29048  26652 
   507 :   2166  20274  29049  20275 
   508 :   2186  20264  29049  20274 
   509 :   2168  20275  29049  20264 
   510 :    996  25345  29050  25344 
   511 :   3518  15315  29050  25345 
   512 :   4187  25344  29050  15315 
   513 :    174  28334  29051  28335 
   514 :   6399  27030  29051  28334 
   515 :    590  28335  29051  27030 
   516 :      9  28828  29052  28830 
   517 :    690  27518  29052  28828 
   518 :    426  28830  29052  27518 
   519 :   2317  19604  29053  19606 
   520 :   3649  17277  29053  19604 
   521 :   2900  19606  29053  17277 
   522 :   4410  12772  29054  12773 
   523 :   5453   9868  29054  12772 
   524 :   5452  12773  29054   9868 
   525 :   2684  18128  29055  18130 
   526 :   5970  15310  29055  18128 
   527 :   3520  18130  29055  15310 
   528 :   2942  17132  29056  17135 
   529 :   6396  16779  29056  17132 
   530 :   3037  17135  29056  16779 
   531 :    284  27989  29057  27990 
   532 :    654  27984  29057  27989 
   533 :    285  27990  29057  27984 
   534 :   2971  17018  29058  17017 
   535 :   2972  17016  29058  17018 
   536 :   3517  17017  29058  17016 
   537 :   4152  13614  29059  13610 
   538 :   4153  13607  29059  13614 
   539 :   6886  13610  29059  13607 
   540 :   2219  20035  29060  20036 
   541 :   4480  12603  29060  20035 
   542 :   4455  20036  29060  12603 
   543 :   1521  23010  29061  23009 
   544 :   1524  22995  29061  23010 
   545 :   1533  23009  29061  22995 
   546 :     45  28728  29062  28730 
   547 :   3138  28726  29062  28728 
   548 :     46  28730  29062  28726 
   549 :   2875  17379  29063  17381 
   550 :   6006  17362  29063  17379 
   551 :   2879  17381  29063  17362 
   552 :   1365  23718  29064  23716 
   553 :   1540  22916  29064  23718 
   554 :   3539  23716  29064  22916 
   555 :   1326  23887  29065  23886 
   556 :   1549  22881  29065  23887 
   557 :   3486  23886  29065  22881 
   558 :   1461  23293  29066  23292 
   559 :   1463  23282  29066  23293 
   560 :   1464  23292  29066  23282 
   561 :   5200  10534  29067  10532 
   562 :   5203  10512  29067  10534 
   563 :   5207  10532  29067  10512 
   564 :   5201  10526  29068  10528 
   565 :   5206  10513  29068  10526 
   566 :   5203  10528  29068  10513 
   567 :   5823   9207  29069   9203 
   568 :   5860   9090  29069   9207 
   569 :   5921   9203  29069   9090 
   570 :    893  25802  29070  25799 
   571 :   4599  12090  29070  25802 
   572 :   7056  25799  29070  12090 
   573 :    840  26041  29071  26038 
   574 :    842  26030  29071  26041 
   575 :   6776  26038  29071  26030 
   576 :   2303  19673  29072  19672 
   577 :   5233  10417  29072  19673 
   578 :   5257  19672  29072  10417 
   579 :   1823  21729  29073  21726 
   580 :   2754  17863  29073  21729 
   581 :   3493  21726  29073  17863 
   582 :   4410  12773  29074  12774 
   583 :   5452  12350  29074  12773 
   584 :   4533  12774  29074  12350 
   585 :   2263  19830  29075  19831 
   586 :   6353  10334  29075  19830 
   587 :   5277  19831  29075  10334 
   588 :    730  26517  29076  26516 
   589 :   3378  15730  29076  26517 
   590 :   3859  26516  29076  15730 
   591 :   1640  22497  29077  22496 
   592 :   2894  17297  29077  22497 
   593 :   3494  22496  29077  17297 
   594 :   4873  11302  29078  11303 
   595 :   6990   7652  29078  11302 
   596 :   6989  11303  29078   7652 
   597 :   1412  23507  29079  23509 
   598 :   5478  18149  29079  23507 
   599 :   2679  23509  29079  18149 
   600 :   1274  24110  29080  24111 
   601 :   2607  23363  29080  24110 
   602 :   1445  24111  29080  23363 
   603 :   2568  18566  29081  18565 
   604 :   2622  18366  29081  18566 
   605 :   2623  18565  29081  18366 
   606 :   1172  24577  29082  24573 
   607 :   3636  14987  29082  24577 
   608 :   5475  24573  29082  14987 
   609 :   2168  20266  29083  20267 
   610 :   2170  20263  29083  20266 
   611 :   2169  20267  29083  20263 
   612 :    946  25571  29084  25567 
   613 :   2271  19799  29084  25571 
   614 :   5622  25567  29084  19799 
   615 :    227  28674  29085  28677 
   616 :     65  28678  29085  28674 
   617 :     64  28677  29085  28678 
   618 :   1028  25198  29086  25199 
   619 :   3030  24300  29086  25198 
   620 :   1232  25199  29086  24300 
   621 :    808  26187  29087  26186 
   622 :   2772  17788  29087  26187 
   623 :   2823  26186  29087  17788 
   624 :   1671  22363  29088  22364 
   625 :   5976  19191  29088  22363 
   626 :   2414  22364  29088  19191 
   627 :    497  27297  29089  27298 
   628 :   1948  27006  29089  27297 
   629 :    604  27298  29089  27006 
   630 :   2891  17309  29090  17306 
   631 :   2893  17298  29090  17309 
   632 :   6807  17306  29090  17298 
   633 :    681  26724  29091  26725 
   634 :   2831  17544  29091  26724 
   635 :   2830  26725  29091  17544 
   636 :    714  26592  29092  26591 
   637 :    715  26588  29092  26592 
   638 :    716  26591  29092  26588 
   639 :   4074  13790  29093  13788 
   640 :   4075  13786  29093  13790 
   641 :   5432  13788  29093  13786 
   642 :   2513  18773  29094  18774 
   643 :   5797  16012  29094  18773 
   644 :   3288  18774  29094  16012 
   645 :    100  28574  29095  28573 
   646 :    896  25786  29095  28574 
   647 :   1031  28573  29095  25786 
   648 :   4694  11790  29096  11792 
   649 :   4710  11783  29096  11790 
   650 :   4696  11792  29096  11783 
   651 :   5704   9377  29097   9376 
   652 :   5705   9373  29097   9377 
   653 :   5706   9376  29097   9373 
   654 :   3596  15093  29098  15091 
   655 :   5014  10980  29098  15093 
   656 :   6184  15091  29098  10980 
   657 :   1601  22659  29099  22657 
   658 :   2571  18552  29099  22659 
   659 :   3420  22657  29099  18552 
   660 :   5629   9528  29100   9527 
   661 :   5646   9490  29100   9528 
   662 :   5647   9527  29100   9490 
   663 :    738  26481  29101  26480 
   664 :    739  26477  29101  26481 
   665 :    740  26480  29101  26477 
   666 :   6952   7686  29102   7687 
   667 :   6954   7685  29102   7686 
   668 :   6953   7687  29102   7685 
   669 :   2372  19349  29103  19351 
   670 :   6922  13592  29103  19349 
   671 :   4160  19351  29103  13592 
   672 :   1567  22796  29104  22801 
   673 :   5857   9123  29104  22796 
   674 :   5848  22801  29104   9123 
   675 :   4233  13378  29105  13379 
   676 :   4861  13372  29105  13378 
   677 :   4234  13379  29105  13372 
   678 :   4405  12799  29106  12798 
   679 :   4406  12793  29106  12799 
   680 :   4413  12798  29106  12793 
   681 :   2491  18859  29107  18860 
   682 :   3535  15282  29107  18859 
   683 :   3534  18860  29107  15282 
   684 :   3614  15045  29108  15046 
   685 :   3616  15041  29108  15045 
   686 :   3615  15046  29108  15041 
   687 :   1052  25107  29109  25105 
   688 :   1054  25096  29109  25107 
   689 :   5794  25105  29109  25096 
   690 :   1381  23643  29110  23644 
   691 :   5117  10739  29110  23643 
   692 :   5115  23644  29110  10739 
   693 :   2465  18976  29111  18975 
   694 :   2466  18972  29111  18976 
   695 :   2467  18975  29111  18972 
   696 :    542  27176  29112  27175 
   697 :    754  26417  29112  27176 
   698 :    755  27175  29112  26417 
   699 :   1252  24212  29113  24213 
   700 :   2266  22824  29113  24212 
   701 :   1562  24213  29113  22824 
   702 :    892  25807  29114  25806 
   703 :   2639  18306  29114  25807 
   704 :   3151  25806  29114  18306 
   705 :    697  26662  29115  26663 
   706 :   3180  19718  29115  26662 
   707 :   2294  26663  29115  19718 
   708 :   7212   7474  29116   7478 
   709 :   7218   7467  29116   7474 
   710 :   7214   7478  29116   7467 
   711 :   2640  18301  29117  18302 
   712 :   3550  15240  29117  18301 
   713 :   3549  18302  29117  15240 
   714 :    971  25451  29118  25452 
   715 :   2199  25430  29118  25451 
   716 :    976  25452  29118  25430 
   717 :    138  28455  29119  28456 
   718 :   4876  17204  29119  28455 
   719 :   2920  28456  29119  17204 
   720 :   2102  20542  29120  20541 
   721 :   2129  20422  29120  20542 
   722 :   3136  20541  29120  20422 
   723 :   5588   9625  29121   9624 
   724 :   5592   9610  29121   9625 
   725 :   5593   9624  29121   9610 
   726 :   2617  18390  29122  18389 
   727 :   2618  18385  29122  18390 
   728 :   4846  18389  29122  18385 
   729 :   2007  20938  29123  20939 
   730 :   2917  18719  29123  20938 
   731 :   2525  20939  29123  18719 
   732 :   4012  17061  29124  14035 
   733 :   2960  17060  29124  17061 
   734 :   5743  14035  29124  17060 
   735 :   5338  10186  29125  10187 
   736 :   5873   9057  29125  10186 
   737 :   5872  10187  29125   9057 
   738 :   2094  20577  29126  20578 
   739 :   2096  20574  29126  20577 
   740 :   2095  20578  29126  20574 
   741 :   1297  24010  29127  24009 
   742 :   1299  24002  29127  24010 
   743 :   1391  24009  29127  24002 
   744 :   2654  18249  29128  18246 
   745 :   2657  18236  29128  18249 
   746 :   5810  18246  29128  18236 
   747 :   5418   9937  29129   9936 
   748 :   5420   9935  29129   9937 
   749 :   5421   9936  29129   9935 
   750 :    402  27598  29130  27599 
   751 :   1243  26823  29130  27598 
   752 :    660  27599  29130  26823 
   753 :   4653  11952  29131  11955 
   754 :   5958  11840  29131  11952 
   755 :   4678  11955  29131  11840 
   756 :   4473  12548  29132  12546 
   757 :   4476  12541  29132  12548 
   758 :   5733  12546  29132  12541 
   759 :   5101  10775  29133  10776 
   760 :   5983   9653  29133  10775 
   761 :   5576  10776  29133   9653 
   762 :   1485  23180  29134  23178 
   763 :   4716  11691  29134  23180 
   764 :   4767  23178  29134  11691 
   765 :    815  26158  29135  26161 
   766 :   6357  19524  29135  26158 
   767 :   2335  26161  29135  19524 
   768 :   2725  17969  29136  17968 
   769 :   2726  17964  29136  17969 
   770 :   2728  17968  29136  17964 
   771 :   2439  19089  29137  19088 
   772 :   2987  16960  29137  19089 
   773 :   3498  19088  29137  16960 
   774 :    708  26615  29138  26614 
   775 :    710  26606  29138  26615 
   776 :    747  26614  29138  26606 
   777 :   4728  11655  29139  11657 
   778 :   6095  11652  29139  11655 
   779 :   4730  11657  29139  11652 
   780 :   3153  16408  29140  16405 
   781 :   5235  10409  29140  16408 
   782 :   6534  16405  29140  10409 
   783 :    503  27279  29141  27280 
   784 :   3048  20079  29141  27279 
   785 :   2210  27280  29141  20079 
   786 :   2195  20146  29142  20142 
   787 :   2196  20136  29142  20146 
   788 :   5649  20142  29142  20136 
   789 :   1387  23616  29143  23615 
   790 :   2695  18090  29143  23616 
   791 :   3851  23615  29143  18090 
   792 :   1479  23209  29144  23207 
   793 :   1482  23193  29144  23209 
   794 :   4685  23207  29144  23193 
   795 :   2683  18133  29145  18135 
   796 :   6064  15944  29145  18133 
   797 :   3312  18135  29145  15944 
   798 :   4366  12947  29146  12948 
   799 :   4968  12946  29146  12947 
   800 :   4367  12948  29146  12946 
   801 :   1459  23298  29147  23302 
   802 :   7311  23294  29147  23298 
   803 :   1460  23302  29147  23294 
   804 :   1472  23239  29148  23241 
   805 :   1960  23235  29148  23239 
   806 :   1473  23241  29148  23235 
   807 :   1149  24681  29149  24682 
   808 :   1153  24673  29149  24681 
   809 :   1151  24682  29149  24673 
   810 :   6259   8525  29150   8527 
   811 :   6264   8519  29150   8525 
   812 :   6261   8527  29150   8519 
   813 :   2869  17408  29151  17407 
   814 :   2872  17391  29151  17408 
   815 :   4819  17407  29151  17391 
   816 :    972  25447  29152  25445 
   817 :   2910  17235  29152  25447 
   818 :   3949  25445  29152  17235 
   819 :    848  26003  29153  26004 
   820 :   1310  25154  29153  26003 
   821 :   1040  26004  29153  25154 
   822 :   1165  24611  29154  24609 
   823 :   2616  18393  29154  24611 
   824 :   2907  24609  29154  18393 
   825 :   4032  13945  29155  13946 
   826 :   5038  10920  29155  13945 
   827 :   5035  13946  29155  10920 
   828 :   1786  21882  29156  21879 
   829 :   1787  21877  29156  21882 
   830 :   1848  21879  29156  21877 
   831 :   2963  17048  29157  17049 
   832 :   3939  17035  29157  17048 
   833 :   2967  17049  29157  17035 
   834 :   3186  16297  29158  16295 
   835 :   3299  15974  29158  16297 
   836 :   6469  16295  29158  15974 
   837 :   1434  23413  29159  23414 
   838 :   3165  17001  29159  23413 
   839 :   2976  23414  29159  17001 
   840 :   2144  20365  29160  20366 
   841 :   4919  18474  29160  20365 
   842 :   2595  20366  29160  18474 
   843 :    924  25665  29161  25664 
   844 :   2527  18711  29161  25665 
   845 :   2932  25664  29161  18711 
   846 :   4498  12464  29162  12462 
   847 :   4510  12415  29162  12464 
   848 :   6096  12462  29162  12415 
   849 :   1232  24300  29163  24301 
   850 :   3030  19212  29163  24300 
   851 :   2409  24301  29163  19212 
   852 :   1668  22376  29164  22377 
   853 :   2386  19298  29164  22376 
   854 :   2385  22377  29164  19298 
   855 :    872  25889  29165  25888 
   856 :   1231  24307  29165  25889 
   857 :   4143  25888  29165  24307 
   858 :   1431  23427  29166  23428 
   859 :   2710  18035  29166  23427 
   860 :   2709  23428  29166  18035 
   861 :   4049  13865  29167  13864 
   862 :   6015   8792  29167  13865 
   863 :   6016  13864  29167   8792 
   864 :   2456  19018  29168  19017 
   865 :   2457  19014  29168  19018 
   866 :   2460  19017  29168  19014 
   867 :   1644  22481  29169  22477 
   868 :   3023  16819  29169  22481 
   869 :   6196  22477  29169  16819 
   870 :   4476  12542  29170  12539 
   871 :   4477  12537  29170  12542 
   872 :   5787  12539  29170  12537 
   873 :    507  27275  29171  27277 
   874 :   2026  25993  29171  27275 
   875 :    850  27277  29171  25993 
   876 :   4909  11195  29172  11196 
   877 :   5573   9667  29172  11195 
   878 :   5567  11196  29172   9667 
   879 :   3481  15393  29173  15397 
   880 :   5406  10708  29173  15393 
   881 :   5127  15397  29173  10708 
   882 :   5878   9038  29174   9039 
   883 :   5900   9000  29174   9038 
   884 :   5890   9039  29174   9000 
   885 :    906  25740  29175  25741 
   886 :    908  25737  29175  25740 
   887 :    907  25741  29175  25737 
   888 :   4111  13712  29176  13713 
   889 :   4113  13708  29176  13712 
   890 :   4112  13713  29176  13708 
   891 :   5508   9754  29177   9755 
   892 :   5513   9746  29177   9754 
   893 :   5512   9755  29177   9746 
   894 :   3623  15018  29178  15019 
   895 :   7351   7388  29178  15018 
   896 :   7349  15019  29178   7388 
   897 :   3496  15368  29179  15365 
   898 :   3529  15293  29179  15368 
   899 :   7181  15365  29179  15293 
   900 :   1074  25016  29180  25015 
   901 :   1075  25010  29180  25016 
   902 :   1076  25015  29180  25010 
   903 :   1223  24348  29181  24344 
   904 :   2676  18159  29181  24348 
   905 :   4070  24344  29181  18159 
   906 :   2296  19704  29182  19706 
